ViolationID,BuildingID,RegistrationID,BoroID,Borough,HouseNumber,LowHouseNumber,HighHouseNumber,StreetName,StreetCode,Postcode,Apartment,Story,Block,Lot,Class,InspectionDate,ApprovedDate,OriginalCertifyByDate,OriginalCorrectByDate,NewCertifyByDate,NewCorrectByDate,CertifiedDate,OrderNumber,NOVID,NOVDescription,NOVIssuedDate,CurrentStatusID,CurrentStatus,CurrentStatusDate,NovType,ViolationStatus,RentImpairing,Latitude,Longitude,CommunityBoard,CouncilDistrict,CensusTract,BIN,BBL,NTA
15070531,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,D6,4,6573,43,C,03/18/2022,03/21/2022,04/22/2022,04/17/2022,,,,790,7849299,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 00; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT D6, 4th STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",03/22/2022,9,VIOLATION DISMISSED,08/02/2022,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070586,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,C1,3,6573,43,C,03/18/2022,03/21/2022,04/22/2022,04/17/2022,,,,530,7849302,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE , IN THE ENTRANCE LOCATED AT APT C1, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH , SECTION AT WEST",03/22/2022,2,NOV SENT OUT,03/22/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15072648,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B6,2,6573,43,C,03/22/2022,03/22/2022,04/23/2022,04/18/2022,,,,568,7850387,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT B6, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",03/23/2022,47,NOTICE OF ISSUANCE SENT TO TENANT,03/23/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070620,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,,4,6573,43,C,03/18/2022,03/22/2022,04/23/2022,04/18/2022,,,,530,7850388,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT BULKHEAD AT PUBLIC HALL, 4th STORY, SECTION AT WEST",03/23/2022,19,VIOLATION CLOSED,07/12/2022,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070645,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,,Yards / Courts,6573,43,C,03/18/2022,03/22/2022,04/05/2022,03/29/2022,,,,510,7850385,SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF ELECTRIC EXTENSION CORDS RUNNING ACROSS BUILDING REAR COURT,03/23/2022,9,VIOLATION DISMISSED,07/28/2022,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15639439,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/05/2023,01/31/2023,,,,568,8241943,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,47,NOTICE OF ISSUANCE SENT TO TENANT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15639440,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/05/2023,01/31/2023,,,,569,8241943,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,47,NOTICE OF ISSUANCE SENT TO TENANT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070621,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,,4,6573,43,C,03/18/2022,03/22/2022,04/23/2022,04/18/2022,,,,530,7850388,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT BULKHEAD DOOR AT PUBLIC HALL, 4th STORY, SECTION AT EAST",03/23/2022,19,VIOLATION CLOSED,06/07/2022,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070617,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,,1,6573,43,C,03/18/2022,03/22/2022,04/05/2022,03/29/2022,,,,504,7850385,"SECTION 27-2005 ADM CODE PROVIDE SECURITY BY MEANS OF AN ACCEPTABLE MECHANICAL HEAVY DUTY LOCK AND LATCH SET AT THE BUILDING ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",03/23/2022,2,NOV SENT OUT,03/23/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15072653,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B6,2,6573,43,C,03/22/2022,03/22/2022,04/23/2022,04/18/2022,,,,569,7850387,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT B6, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",03/23/2022,47,NOTICE OF ISSUANCE SENT TO TENANT,03/23/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15072656,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B6,2,6573,43,C,03/22/2022,03/22/2022,04/05/2022,03/29/2022,,,,689,7850384,"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSE WIRES AT EAST WALL IN THE FOYER LOCATED AT APT B6, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",03/23/2022,19,VIOLATION CLOSED,05/26/2022,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15645335,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,01/18/2023,01/11/2023,,,,501,8241941,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOWER SASH SPRING BALANCE AT SECOND WINDOW FROM WEST AT NORTH (FIRE ESCAPE WINDOW) IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15080729,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,A5,1,6573,43,C,03/25/2022,03/25/2022,04/10/2022,04/03/2022,,,,505,7855462,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS PANE AT LOWER WINDOW SASH, EAST WALL IN THE KITCHEN LOCATED AT APT A5, 1st STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",03/28/2022,2,NOV SENT OUT,03/28/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15111067,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,,,6573,43,C,04/19/2022,04/19/2022,05/03/2022,04/26/2022,,,,501,7881989,SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCK ASSEMBLY AT BUILDING FRONT ENTRANCE,04/20/2022,2,NOV SENT OUT,04/20/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15127840,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B2,2,6573,43,C,04/22/2022,04/26/2022,05/28/2022,05/23/2022,,,,569,7889210,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT B2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION ''WEST ''",04/27/2022,47,NOTICE OF ISSUANCE SENT TO TENANT,04/27/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15127841,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B2,2,6573,43,C,04/22/2022,04/26/2022,05/28/2022,05/23/2022,,,,568,7889210,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT B2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION ''WEST ''",04/27/2022,47,NOTICE OF ISSUANCE SENT TO TENANT,04/27/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15127844,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B2,2,6573,43,C,04/22/2022,04/26/2022,05/28/2022,05/23/2022,,,,790,7889208,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT B2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION ''WEST ''",04/27/2022,2,NOV SENT OUT,04/27/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15127845,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B2,2,6573,43,C,04/22/2022,04/26/2022,05/10/2022,05/03/2022,,,,546,7889207,"SECTION 27-2005, 2007 HMC: REMOVE THE ILLEGAL DOUBLE CYLINDER KEY OPERATED LOCKING DEVICE AT DOOR ... IN THE ENTRANCE LOCATED AT APT B2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION ''WEST ''",04/27/2022,2,NOV SENT OUT,04/27/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15127920,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B2,2,6573,43,C,04/22/2022,04/26/2022,05/28/2022,05/23/2022,,,,568,7889210,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT B2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION ''WEST ''",04/27/2022,47,NOTICE OF ISSUANCE SENT TO TENANT,04/27/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15127921,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B2,2,6573,43,C,04/22/2022,04/26/2022,05/28/2022,05/23/2022,,,,569,7889210,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT B2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION ''WEST ''",04/27/2022,47,NOTICE OF ISSUANCE SENT TO TENANT,04/27/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070631,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,,Fire Escape,6573,43,C,03/18/2022,03/22/2022,04/05/2022,03/29/2022,,,,510,7850385,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF FIRE ESCAPE DROP LADDER AT DOWN POSITION AT WEST STACK, CENTER COURT AT FIRE ESCAPE, SECTION AT EAST",03/23/2022,19,VIOLATION CLOSED,05/04/2022,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15127835,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B2,2,6573,43,C,04/22/2022,04/26/2022,05/28/2022,05/23/2022,,,,550,7889209,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT ( APPROXIMATELY 33 SQFT) CEILING, SOUTH WALL, AND NORTH WINDOW FRAME, IN THE BATHROOM LOCATED AT APT B2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH , SECTION ''WEST ''",04/27/2022,47,NOTICE OF ISSUANCE SENT TO TENANT,04/27/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15652049,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/03/2023,01/29/2023,,,,617,8241942,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DOOR FRAME FROM SOUTH AT WEST WALL, 1st WINDOW FRAME FROM EAST AT SOUTH WALL IN THE 2nd ROOM FROM NORTH LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15652050,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/03/2023,01/29/2023,,,,624,8241942,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD-PAINT THAT IS XRF TESTED INCONCLUSIVE FOR LEAD CONTENT AT 0.5MG/CM2 AND IS PRESUMED LEAD PAINT AS SET FORTH IN (28 RCNY ï¿½11-07(b)) AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE-USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(b)(2) BASEBOARD AT SOUTH WALL IN THE 2nd ROOM FROM NORTH LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15652051,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/03/2023,01/29/2023,,,,617,8241942,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DOOR FRAME FROM EAST AT SOUTH WALL, 1st WINDOW FRAME FROM WEST AT NORTH WALL IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15652052,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/03/2023,01/29/2023,,,,617,8241942,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DOOR FRAME FROM WEST AT NORTH WALL IN THE BATHROOM LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15652053,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/03/2023,01/29/2023,,,,617,8241942,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DOOR FRAME FROM WEST AT NORTH WALL, NORTH WALL IN THE KITCHEN LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15652054,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/03/2023,01/29/2023,,,,617,8241942,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st WINDOW FRAME FROM WEST AT NORTH WALL, 2nd WINDOW FRAME FROM WEST AT NORTH WALL IN THE 1st ROOM FROM NORTH AT WEST LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15652056,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,6D,4,6573,43,C,12/30/2022,01/04/2023,02/03/2023,01/29/2023,,,,617,8241942,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DOOR FRAME FROM SOUTH AT WEST WALL IN THE FOYER LOCATED AT APT 6D, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",01/05/2023,2,NOV SENT OUT,01/05/2023,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15072646,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B6,2,6573,43,C,03/22/2022,03/22/2022,04/23/2022,04/18/2022,,,,790,7850386,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 5; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT B6, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",03/23/2022,19,VIOLATION CLOSED,02/25/2023,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
13552326,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B5,2,6573,43,C,01/15/2020,01/19/2020,02/16/2020,02/11/2020,,,,568,6798133,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT B5, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",01/21/2020,21,NOT COMPLIED WITH,03/21/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
13583531,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B9,2,6573,43,C,02/02/2020,02/02/2020,03/07/2020,03/02/2020,,,,790,6812733,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 4; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT B9, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",02/03/2020,9,VIOLATION DISMISSED,06/18/2020,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070494,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B6,2,6573,43,C,03/18/2022,03/21/2022,04/22/2022,04/17/2022,,,,790,7849298,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 4; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT B6, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",03/22/2022,19,VIOLATION CLOSED,02/25/2023,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15080725,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,A5,1,6573,43,C,03/25/2022,03/25/2022,04/28/2022,04/23/2022,,,,790,7855463,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 5; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT A5, 1st STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT WEST",03/28/2022,19,VIOLATION CLOSED,02/25/2023,Original,Close,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
14036469,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B5,2,6573,43,C,02/22/2021,02/25/2021,03/29/2021,03/24/2021,,,,569,7100706,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT B5, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION AT WEST",02/26/2021,20,DEFECT LETTER ISSUED,03/21/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
15070551,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B9,2,6573,43,C,03/18/2022,03/21/2022,04/22/2022,04/17/2022,,,,790,7849300,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 1; IN THE ENTIRE APARTMENT LOCATED AT APT B9, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST , SECTION AT EAST",03/22/2022,2,NOV SENT OUT,03/22/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Mapleton-Midwood (West)
13552331,192024,308757,3,BROOKLYN,1015,1013,1023,AVENUE N,14280,11230,B5,2,6573,43,C,01/15/2020,01/19/2020,02/16/2020,02/11/2020,,,,569,6798133,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT B5, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",01/21/2020,20,DEFECT LETTER ISSUED,03/21/2022,Original,Open,N,40.615131,-73.964111,12,44,454,3173155,3065730043,Ocean Parkway South
14008851,347340,315466,3,BROOKLYN,1928,1928,1940,OCEAN AVENUE,67530,11230,4G,4,6757,31,C,01/28/2021,01/29/2021,03/04/2021,02/27/2021,,,,568,7078836,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4G, 4th STORY, 2nd APARTMENT FROM SOUTH AT WEST",02/01/2021,9,VIOLATION DISMISSED,04/05/2022,Original,Close,N,40.614910,-73.954361,14,48,546,3181611,3067570031,Midwood
14697173,347340,315466,3,BROOKLYN,1928,1928,1940,OCEAN AVENUE,67530,11230,3F,3,6757,31,C,11/22/2021,11/26/2021,12/12/2021,12/05/2021,,,,593,7559900,"SECTION 27-2026 ADM CODE REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET IN THE BATHROOM LOCATED AT APT 3F, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",11/29/2021,19,VIOLATION CLOSED,06/21/2022,Original,Close,Y,40.614910,-73.954361,14,48,546,3181611,3067570031,Midwood
14697123,347340,315466,3,BROOKLYN,1928,1928,1940,OCEAN AVENUE,67530,11230,3F,3,6757,31,C,11/22/2021,11/26/2021,12/12/2021,12/05/2021,,,,501,7559900,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE MORTISE LOCK AT DOOR IN THE ENTRANCE LOCATED AT APT 3F, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",11/29/2021,19,VIOLATION CLOSED,06/21/2022,Original,Close,N,40.614910,-73.954361,14,48,546,3181611,3067570031,Midwood
14697246,347340,315466,3,BROOKLYN,1928,1928,1940,OCEAN AVENUE,67530,11230,3C,3,6757,31,C,11/22/2021,11/26/2021,12/12/2021,12/05/2021,,,,508,7559901,"SECTION 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE BATHROOM LOCATED AT APT 3C, 3rd STORY, 3rd APARTMENT FROM NORTH AT EAST",11/29/2021,19,VIOLATION CLOSED,02/28/2022,Original,Close,N,40.614910,-73.954361,14,48,546,3181611,3067570031,Midwood
14697277,347340,315466,3,BROOKLYN,1928,1928,1940,OCEAN AVENUE,67530,11230,6F,6,6757,31,C,11/22/2021,11/26/2021,12/12/2021,12/05/2021,,,,505,7559902,"SECTION 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE MORTISE LOCK AT DOOR IN THE ENTRANCE LOCATED AT APT 6F, 6th STORY, 1st APARTMENT FROM SOUTH AT WEST",11/29/2021,19,VIOLATION CLOSED,05/18/2022,Original,Close,N,40.614910,-73.954361,14,48,546,3181611,3067570031,Midwood
